標的名稱,代碼,幣別,類型,成立日期,風險收益等級,配息頻率,淨值日期,淨值,三個月(%),六個月(%),一年(%),三年(%),成立以來(%),年化標準差,年化Sharpe,年化Beta,規模日期,基金規模,嘉實基金評等,備註
安聯美國收益基金-AMg穩定月收總收益類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金),TLZG9-TFR8,美元,債券型,2020/04/15,RR3,月配,2026/09/01,7.2303,-0.59,-1.33,1.56,15.08,13.26,2.42,0.04,0.72,2026/07/31,348.00百萬,3,
施羅德環球基金系列－環球多元收益(美元)A-月配固定(本基金之配息來源可能為本金),PYZW5-TFR9,美元,平衡型,2018/02/14,RR3,月配,2026/09/01,107.5981,0.85,2.26,12.46,39.69,61.98,5.84,0.53,0.43,2026/07/31,"1,889.00百萬",3,
貝萊德世界債券基金 A3 美元(本基金非屬環境、社會及治理相關主題基金),SHZM1-TFRB,美元,債券型,2004/04/02,RR2,月配,2026/09/01,52.44,-0.66,-2.21,0.98,11.96,47.59,3.26,-0.02,0.97,2026/06/30,938.00百萬,3,
摩根基金－美國企業成長基金 - JPM 美國企業成長(美元)－ A股(分派),JFZ72-TFRI,美元,股票型,2000/10/20,RR4,年配,2026/09/01,51.01,-5.5,4.64,3.91,58.98,417.92,17.05,0.07,1.05,2026/06/30,"6,834.00百萬",2.5,
摩根基金－歐洲基金 - JPM 歐洲(美元)－ A股(分派),JFZ24-TFRQ,美元,股票型,2001/06/01,RR4,年配,2026/09/01,85.88,5.06,0.7,19.28,63.81,392.81,10.77,0.46,0.93,2026/06/30,"2,515.00百萬",3.5,
摩根總收益組合基金-月配息型(本基金之配息來源可能為本金),ACJF115-TFRT,台幣,全球組合型債券型,2012/11/01,RR2,月配,2026/09/01,7.9018,0.11,-0.68,1.46,7.21,11.08,1.67,0.04,0.41,2026/07/31,0.563億,1.5,
摩根台灣增長基金,ACJF51-TFRW,台幣,國內股票開放型一般股票型,1994/04/07,RR4,,2026/09/02,213.37,3.9,50.05,103.93,183.66,2230.66,36.39,0.62,1.19,2026/07/31,29.1624億,2,
摩根新興科技基金-一般型(原名稱：摩根新興科技基金),ACJF76-TFRX,台幣,國內股票開放型科技類,1995/03/23,RR5,無,2026/09/02,460.8,-4.73,57.2,161.17,325.56,4508,51.37,0.62,1.08,2026/07/31,200.4147億,3.5,
宏利環球基金－美元收益基金AA股(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),MAM18-TFRY,美元,固定收益,2007/01/29,RR3,年配,2026/09/01,1.0338,-0.78,-1.62,1.59,14.51,90.51,2.77,0.04,0.83,2026/06/30,130.00百萬,2.5,
施羅德環球基金系列－環球收息債券(美元)A-月配固定(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金),PYZR2-TFS1,美元,債券型,2016/11/30,RR2,月配,2026/09/01,84.1565,-0.23,-0.63,2.3,21.85,41.81,2.69,0.12,0.74,2026/07/31,"8,355.00百萬",4,
富蘭克林坦伯頓全球投資系列-美元短期票券基金美元A (Mdis)股,FLZ38-TFS2,美元,貨幣型,1994/06/01,RR1,月配,2026/09/01,9.8,0.9,1.87,3.8,14,N/A,0.22,5,N/A,2026/07/31,"2,401.00百萬",2.5,
安聯收益成長基金-AMg7月收總收益類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),TLZF9-TFS3,美元,平衡型,2020/02/03,RR3,月配,2026/09/01,8.6369,-2.48,4.31,9.06,34.31,62.28,8.03,0.28,0.75,2026/07/31,"57,025.00百萬",2,僅供一生傳富/招財進保/世紀贏家商品連結
紐約梅隆美國市政基礎建設債券投資基金-美元A配息(基金之配息來源可能為本金),MLZ25-TFS4,美元,市政債券,2021/10/29,RR2,半年配,2026/08/31,0.7929,-0.76,-2.81,2.4,11.12,N/A,4.62,0.08,1.39,2026/07/31,533.00百萬,4.5,
景順全球科技基金M8月配息型美元(基金之配息來源可能為本金),ACCS134-TFS5,美元,跨國投資股票型全球市場,2023/10/27,RR4,月配,2026/09/01,17.93,-7.33,14.25,30.07,N/A,122.9,25.81,0.32,1.92,2026/07/31,1.5099億,,
聯博多元資產收益組合基金-AI類型(美元)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金)_(月配/現金),ACTI71-TFS6,美元,全球組合型平衡型,2018/01/16,RR3,月配,2026/09/01,9.38,0.17,3.4,12.01,39.21,51.36,8.38,0.36,0.7,2026/07/31,284.8221億,2.5,
聯博多元資產收益組合基金-AI類型(新台幣)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金)_(月配/現金),ACTI70-TFS7,台幣,全球組合型平衡型,2018/01/16,RR3,月配,2026/09/01,6.43,0.46,3.65,12.06,32.14,45.61,6.97,0.43,0.57,2026/07/31,141.6158億,2.5,
聯博美國多重資產收益基金-AI類型(美元)(本基金得投資於非投資等級之高風險債券且配息來源可能為本金),ACTI94-TFS8,美元,多重資產型,2021/01/26,RR3,月配,2026/09/01,11.77,-1.73,2.02,4.99,34.96,32.6,8.29,0.14,0.8,2026/07/31,34.254億,2,
聯博美國多重資產收益基金-AI類型(新台幣)(本基金得投資於非投資等級之高風險債券且配息來源可能為本金),ACTI90-TFS9,台幣,多重資產型,2021/01/26,RR3,月配,2026/09/01,7.96,-1.62,2.07,5.09,27.17,28.01,7.01,0.16,0.67,2026/07/31,18.3159億,2,
摩根基金 - 美國複合收益債券基金  -  JPM 美國複合收益債券（美元） -  A股（分派）(本基金之配息來源可能為本金),JFZ75-TFSA,美元,債券型,2000/09/15,RR2,年配,2026/09/01,11.33,-0.53,-2.75,0.75,10.77,132.69,3.51,-0.03,1.05,2026/06/30,"4,468.00百萬",2.5,
摩根基金－中國基金 - JPM 中國(美元)－ A股(分派)(本基金之配息來源可能為本金),JFH02-TFSC,美元,股票型,1994/07/04,RR5,年配,2026/09/01,74.69,-2.53,-5.07,-2.56,18.88,764.78,13.91,-0.06,0.38,2026/06/30,"2,993.00百萬",3,
景順全球科技基金,ACCS04-TFSD,台幣,跨國投資股票型全球市場,1996/11/18,RR4,年配,2026/09/01,87.29,-6.32,16.73,35.67,100.81,1228.86,22.96,0.4,1.63,2026/07/31,35.8462億,4,
摩根投資基金－多重收益基金 - JPM多重收益(美元對沖) - A股(每月派息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金),JFZA5-TFSH,美元,平衡型,2012/08/31,RR3,月配,2026/09/01,130.79,0.94,3.9,11.55,35.04,110.76,5.29,0.54,0.41,2026/06/30,"21,391.00百萬",3,
瀚亞投資-美國特優級債券基金Adm(美元月配)(本基金配息來源可能為本金),IOF13-TFSL,美元,公司債券,2009/06/01,RR2,月配,2026/09/01,9.467,-1.52,-2.83,0.63,11.26,51.07,3.96,-0.04,1.21,2026/07/31,226.00百萬,2,
霸菱大東協基金-A類美元配息型,PLZ11-TFSM,美元,股票型,2008/08/01,RR5,年配,2026/09/01,316.65,5.24,6.1,20.23,44.67,210.47,13.29,0.39,0.62,2026/07/31,329.00百萬,4.5,
霸菱歐洲精選信託基金-A類歐元配息型,PLZ49-TFSN,歐元,中小型股,2001/08/15,RR4,半年配,2026/09/01,62.87,-1.58,1.06,11.51,25.36,N/A,10.4,0.28,0.72,2026/07/31,471.00百萬,2,
霸菱亞洲增長基金-A類 美元配息型,PLZ01-TFSR,美元,股票型,1987/02/03,RR5,年配,2026/09/01,193.6,-5.21,10.76,46.23,88.9,N/A,26.25,0.45,1.34,2026/07/31,125.00百萬,4,
霸菱全球新興市場基金-A類美元配息型,PLZ07-TFSS,美元,股票型,1992/02/24,RR5,年配,2026/09/01,70.37,-3.04,8.04,44.6,84.03,N/A,24.79,0.45,1.55,2026/07/31,806.00百萬,3,
宏利環球基金-印度股票基金AA股,MAM14-TFSV,美元,股票型,2006/11/30,RR5,年配,2026/09/01,3.3945,7.2,-0.46,-3.03,23.1,240.58,14.96,-0.06,1.02,2026/06/30,346.00百萬,4.5,
宏利環球基金-美國股票基金AA股,MAM08-TFSW,美元,股票型,2007/11/19,RR4,年配,2026/09/01,5.0962,1.39,9.83,9.77,48.16,409.62,13.04,0.2,0.96,2026/06/30,417.00百萬,1.5,
聯博美國成長入息基金-AI類型(新台幣)(本基金配息來源可能為本金且並無保證收益及配息)_(月配/現金),ACTI98-TFT1,台幣,跨國投資股票型單一國家,2021/01/26,RR4,月配,2026/09/01,11.25,-2.3,6.14,8.68,49.2,83,12.26,0.18,1.1,2026/07/31,79.4037億,3,
聯博美國成長入息基金-AI類型(美元)(本基金配息來源可能為本金且並無保證收益及配息)_(月配/現金),ACTI100-TFT2,美元,跨國投資股票型單一國家,2021/01/26,RR4,月配,2026/09/01,15.07,-3.07,4.85,5.09,50.24,64.39,14.37,0.09,1.36,2026/07/31,39.6905億,2.5,
M＆G入息基金A(美元避險月配)F(本基金配息來源可能為本金且並無保證收益及配息)_(月配/現金),MMG55-TFT3,美元,平衡型,2020/11/19,RR3,月配,2026/09/01,77.5668,0.36,-0.01,11.11,22.6,31.79,6.74,0.41,0.44,2026/06/30,641.00百萬,2.5,
安聯AI收益成長多重資產基金-B類型(月配息)-美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金),ACDD154-TFT4,美元,多重資產型,2024/08/28,RR3,月配,2026/09/01,12.44,-6.63,9.08,24.01,N/A,43.92,17.38,0.36,1.49,2026/07/31,32.6519億,,
安聯AI收益成長多重資產基金-B類型(月配息)-新臺幣(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),ACDD145-TFT5,台幣,多重資產型,2024/08/28,RR3,月配,2026/09/01,12.28,-5.91,10.37,28.17,N/A,42.55,15.07,0.48,1.22,2026/07/31,75.6591億,,
貝萊德世界金融基金 A10美元(總報酬穩定配息)(基金之配息來源可能為本金)_(月配/現金),SHZV5-TFT6,美元,金融股,2022/10/19,RR4,月配,2026/09/01,19.67,9.73,11.57,16.87,120.16,175.24,15.11,0.3,1.18,2026/06/30,"2,754.00百萬",4,
貝萊德美國價值型基金A10美元(總報酬穩定配息)(基金之配息來源可能為本金),SHZW2-TFT7,美元,股票型,2022/10/26,RR4,月配,2026/09/01,12.7,7.37,11.09,22.49,57.21,71.38,9.09,0.62,0.47,2026/06/30,961.00百萬,4,
貝萊德環球資產配置基金A10美元(總報酬穩定配息)(基金之配息來源可能為本金),SHZW8-TFT8,美元,平衡型,2023/07/19,RR3,月配,2026/09/01,11.39,0.29,3.38,12.51,43.15,38.72,8.77,0.36,0.71,2026/06/30,"18,833.00百萬",2.5,
施羅德全週期成長多重資產基金(新台幣)-配息型(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)_(月配/現金),ACES95-TFT9,台幣,多重資產型,2021/01/11,RR3,月配,2026/09/01,10.95,0.35,4.1,17.78,43.49,49.82,6.92,0.65,0.49,2026/07/31,25.2823億,3.5,
貝萊德全球智慧數據股票入息基金A6 美元(基金之配息來源可能為本金且並無保證收益及配息)_(月配/現金),SHZT9-TFTA,美元,股票型,2014/10/08,RR3,月配,2026/09/01,9.96,2.93,8.67,16.26,56.89,142.83,8.51,0.48,0.6,2026/06/30,"13,775.00百萬",3,
景順印度股票基金A-年配息股美元,CTZ62-TFTB,美元,股票型,2006/12/11,RR5,無,2026/09/01,114.43,8.66,0.33,-4.57,18.58,260.52,18.03,-0.07,1.21,2026/06/30,491.00百萬,3.5,
摩根投資基金 - 多重收益基金 - JPM多重收益(美元對沖) - A股(每季派息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),JFZA3-TFTC,美元,平衡型,2012/01/13,RR3,季配,2026/09/01,139.63,0.93,3.88,11.56,35.08,130.47,5.29,0.54,0.41,2026/06/30,"21,391.00百萬",3,
摩根投資基金 - 多重收益基金 - JPM多重收益(澳幣對沖) - A股(利率入息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金),JFZB0-TFTD,澳幣,平衡型,2013/03/28,RR3,月配,2026/09/01,9.31,1.05,4.08,11.41,31.51,90.85,5.22,0.54,0.4,2026/06/30,"21,391.00百萬",3,
聯博-美國收益基金AA(穩定月配)級別美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金),ALB62-TFTI,美元,債券型,2014/01/09,RR3,月配,2026/09/01,8.74,-1.67,-2.81,-0.25,14.91,37.73,3.09,-0.07,0.88,2026/07/31,"19,190.00百萬",2.5,
聯博-美國收益基金AA(穩定月配)澳幣避險級別(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金),ALB63-TFTJ,澳幣,債券型,2014/01/14,RR3,月配,2026/09/01,8.24,-1.54,-2.59,-0.2,12.33,33.53,2.96,-0.06,0.83,2026/07/31,"19,190.00百萬",2.5,
聯博-全球靈活收益基金AT級別美元(基金之配息來源可能為本金),ALBJ2-TFTK,美元,債券型,2012/02/03,RR2,月配,2026/09/01,15.18,-0.87,-2.2,0.34,9.99,25.56,3.05,-0.06,0.89,2026/07/31,"1,097.00百萬",3,
聯博-房貸收益基金AA(穩定月配)級別美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金),ALBB1-TFTM,美元,債券型,2014/02/20,RR3,月配,2026/09/01,9.2,0.04,0.44,3.52,21.36,56.8,1.17,0.72,0.3,2026/07/31,"1,786.00百萬",4.5,
安聯收益成長基金-AM穩定月收類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金),TLZ64-TFTO,美元,平衡型,2012/10/16,RR3,月配,2026/09/01,8.4825,-2.49,4.31,9.05,34.29,175.66,8.03,0.28,0.75,2026/07/31,"57,025.00百萬",2,
安聯收益成長基金-AM穩定月收類股(歐元避險)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金),TLZ73-TFTP,歐元,平衡型,2013/05/02,RR3,月配,2026/09/01,7.9987,-2.83,3.38,6.97,27.2,104.67,8,0.21,0.75,2026/07/31,"57,025.00百萬",1.5,
安聯收益成長基金-AM穩定月收類股(澳幣避險)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金),TLZ72-TFTQ,澳幣,平衡型,2012/10/15,RR3,月配,2026/09/01,7.8441,-2.36,4.37,8.74,30.81,173.21,8,0.27,0.75,2026/07/31,"57,025.00百萬",2,
安聯歐洲高息股票基金-AM穩定月收類股(美元避險)(本基金之配息來源可能為本金且無保證收益及配息)_(月配/現金),TLZ76-TFTS,美元,股票型,2013/10/02,RR4,月配,2026/09/01,12.3632,8.47,7.9,24.88,62.92,173.59,10.22,0.61,0.73,2026/07/31,"1,925.00百萬",4,
施羅德環球基金系列-環球收息債券(美元)A-穩定月配(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),PYZA63-TFU2,美元,債券型,2024/09/18,RR2,月配,2026/09/01,89.5982,-0.24,-0.64,2.29,N/A,7.42,2.68,0.12,0.07,2026/07/31,"8,355.00百萬",,
摩根投資基金-多重收益基金-JPM多重收益(美元對沖)-A股(利率入息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),JFZK2-TFU4,美元,平衡型,2018/03/26,RR3,月配,2026/09/01,8.57,0.89,3.89,11.55,34.9,54.73,5.32,0.54,0.42,2026/06/30,"21,391.00百萬",3,
摩根投資基金-多重收益基金-JPM多重收益(美元對沖)-A股(穩定月配)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金),JFZN3-TFU5,美元,平衡型,2021/07/02,RR3,月配,2026/09/01,74.6,0.94,3.9,11.54,34.97,N/A,5.29,0.54,0.41,2026/06/30,"21,391.00百萬",3,
聯博-美國成長基金AP(總報酬月配)級別美元(基金之配息來源可能為本金)_(月配/現金),ALBT8-TFU6,美元,股票型,2024/07/24,RR4,月配,2026/09/01,71.52,-4.44,4.06,3.75,N/A,23.64,15.04,0.09,1.17,2026/07/31,"8,924.00百萬",,
瀚亞投資-全球價值股票基金Admc1(美元穩定月配)(本基金配息來源可能為本金),IOF70-TFU7,美元,股票型,2014/02/14,RR3,月配,2026/09/01,17.365,3.87,5.07,20.19,69.88,157.57,9.46,0.54,0.66,2026/07/31,690.00百萬,4.5,
瀚亞策略印度傘型基金之印度策略收益平衡基金B類型新台幣(本子基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),ACCP102-TFU8,台幣,股票債券平衡型跨國投資型,2017/09/12,RR3,月配,2026/09/01,5.67,4.44,-5.4,-5.1,-3.16,6.77,10.56,-0.18,1.7,2026/07/31,2.1304億,1,
景順環球高評級企業債券基金 E-穩定月配息股 美元(基金之配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),CTZP0-TFU9,美元,公司債券,2020/03/04,RR2,月配,2026/09/01,6.8382,-1.04,-2.24,0.84,16.38,1.88,3.16,-0.03,0.95,2026/06/30,"1,213.00百萬",3,僅供一生傳富/招財進保/世紀贏家商品連結
景順多元收益成長基金 A-穩定月配息(美元對沖)股 美元(基金之配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),CTZR0-TFV2,美元,平衡型,2020/03/04,RR3,月配,2026/09/01,10.8789,1.01,2.21,9,35.49,61.68,7.26,0.3,0.56,2026/06/30,"2,323.00百萬",2,僅供一生傳富/招財進保/世紀贏家商品連結
安聯美國收益基金-AMg穩定月收總收益類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),TLZG9-TFV3,美元,債券型,2020/04/15,RR3,月配,2026/09/01,7.2303,-0.59,-1.33,1.56,15.08,13.26,2.42,0.04,0.72,2026/07/31,348.00百萬,3,僅供一生傳富/招財進保/世紀贏家商品連結
富蘭克林坦伯頓全球投資系列-穩定月收益基金美元A (Mdis)股 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),FLZ92-TFV4,美元,平衡型,1999/07/01,RR3,月配,2026/09/01,9.92,1.54,2.86,10.9,30.78,323,4.5,0.59,0.3,2026/07/31,"13,456.00百萬",2.5,僅供一生傳富/招財進保/世紀贏家商品連結
聯博多元資產收益組合基金-AI類型(美元)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),ACTI71-TFV5,美元,全球組合型平衡型,2018/01/16,RR3,月配,2026/09/01,9.38,0.17,3.4,12.01,39.21,51.36,8.38,0.36,0.7,2026/07/31,284.8221億,2.5,僅供一生傳富/招財進保/世紀贏家商品連結
聯博多元資產收益組合基金-AI類型(新台幣)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),ACTI70-TFV6,台幣,全球組合型平衡型,2018/01/16,RR3,月配,2026/09/01,6.43,0.46,3.65,12.06,32.14,45.61,6.97,0.43,0.57,2026/07/31,141.6158億,2.5,僅供一生傳富/招財進保/世紀贏家商品連結
聯博美國成長入息基金-AI類型(美元)(本基金配息來源可能為本金且並無保證收益及配息)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),ACTI100-TFV7,美元,跨國投資股票型單一國家,2021/01/26,RR4,月配,2026/09/01,15.07,-3.07,4.85,5.09,50.24,64.39,14.37,0.09,1.36,2026/07/31,39.6905億,2.5,僅供一生傳富/招財進保/世紀贏家商品連結
聯博美國成長入息基金-AI類型(新台幣)(本基金配息來源可能為本金且並無保證收益及配息)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),ACTI98-TFV8,台幣,跨國投資股票型單一國家,2021/01/26,RR4,月配,2026/09/01,11.25,-2.3,6.14,8.68,49.2,83,12.26,0.18,1.1,2026/07/31,79.4037億,3,僅供一生傳富/招財進保/世紀贏家商品連結
M＆G入息基金A(美元避險月配)F(本基金配息來源可能為本金且並無保證收益及配息)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結),MMG55-TFV9,美元,平衡型,2020/11/19,RR3,月配,2026/09/01,77.5668,0.36,-0.01,11.11,22.6,31.79,6.74,0.41,0.44,2026/06/30,641.00百萬,2.5,僅供一生傳富/招財進保/世紀贏家商品連結
貝萊德ESG社會責任多元資產基金A8多幣別穩定月配息股份-美元幣避險(基金之配息來源可能為本金),SHZU7-TFVU,美元,平衡型,2019/12/18,RR3,月配,2026/09/01,12.89,0.33,4.88,16.65,36.49,59.82,8.73,0.48,0.68,2026/06/30,"2,962.00百萬",3,ESG基金
凱基收益成長多重資產基金-新臺幣B(月配)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金),ACKG61-TFVX,台幣,多重資產型,2019/09/25,RR3,月配,2026/09/01,9.3717,-0.02,4.63,11.08,42.51,56.17,6.8,0.41,0.52,2026/07/31,16.0968億,3,
凱基收益成長多重資產基金-美元B(月配)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金),ACKG65-TFVY,美元,多重資產型,2019/09/25,RR3,月配,2026/09/01,9.9133,-0.21,4.55,10.4,51.06,74.41,8.35,0.31,0.68,2026/07/31,8.8304億,3,
合庫標普利變特別股收益指數基金B類型(新台幣)(本基金之配息可能涉及本金),ACCB35-TFVZ,台幣,跨國投資指數型,2018/03/26,RR4,月配,2026/09/01,7.54,-0.04,0.73,5.24,15.08,28.59,3.55,0.32,0.11,2026/07/31,1.2975億,2,
摩根基金－環球債券收益基金 - JPM環球債券收益(美元) - A股(每月派息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金),JFZL4-TFW1,美元,債券型,2014/12/19,RR3,月配,2026/09/01,7.55,0.54,0.77,2.87,17.94,47.26,1.26,0.37,0.27,2026/06/30,"14,237.00百萬",4.5,
安聯智慧城市收益基金-AMf2固定月配類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金),TLZM7-TFW2,美元,平衡型,2022/05/20,RR4,月配,2026/09/01,128.29,-4.45,12.32,31.22,75.77,83.67,16.94,0.47,1.14,2026/07/31,"1,344.00百萬",5,
安聯全球收益成長基金-AMf2固定月配類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金),TLZM4-TFW3,美元,平衡型,2022/01/03,RR3,月配,2026/09/01,82.47,-0.59,1.67,9.33,35.18,21.49,6.26,0.36,0.49,2026/07/31,845.00百萬,2.5,
駿利亨德森資產管理基金 - 駿利亨德森平衡基金 A6 穩月配美元 (本基金某些股份類別之配息來源可能為本金),JAZC8-TFW4,美元,平衡型,2023/04/05,RR3,月配,2026/09/01,11.53,0.42,4.34,7.42,40.02,45.01,8.4,0.22,0.85,2026/07/31,"11,520.00百萬",2,
野村全球金融收益基金-月配類型美元計價(本基金之配息來源可能為本金且並無保證收益及配息),ACKH117-TFW5,美元,債券型海外債券投資等級,2018/08/21,RR2,月配,2026/09/01,7.5174,-1.42,-3,0.12,14.01,14.64,3.85,-0.08,1.16,2026/07/31,3.2331億,2.5,
野村全球金融收益基金-月配類型新臺幣計價(本基金之配息來源可能為本金且並無保證收益及配息),ACKH116-TFW6,台幣,債券型海外債券投資等級,2018/08/21,RR2,月配,2026/09/01,7.053,-1.15,-2.72,0.94,8.39,7.56,3.06,-0.02,0.66,2026/07/31,17.3785億,2.5,
施羅德環球基金系列－環球收益成長(美元)A-月配固定2 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)_(月配/現金),PYZW3-TFW7,美元,平衡型,2018/11/14,RR3,月配,2026/09/01,142.4005,1.5,6.03,21.09,56.92,85.59,10.05,0.53,0.8,2026/07/31,"3,097.00百萬",4.5,
聯博-新興市場多元收益基金AD月配級別美元 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),ALBA4-TFW8,美元,平衡型,2013/03/21,RR4,月配,2026/09/01,14.69,-3.73,4.77,29.28,78.56,89.64,17.11,0.45,1.05,2026/07/31,"1,097.00百萬",4.5,
聯博-新興市場優化波動股票基金AD月配級別美元(基金之配息來源可能為本金),ALBM3-TFW9,美元,股票型,2018/02/22,RR5,月配,2026/09/01,17.92,-4.09,2.61,29.57,83.75,N/A,19.12,0.41,1.16,2026/07/31,"1,079.00百萬",3,
合庫標普利變特別股收益指數基金B類型(美元)(本基金之配息可能涉及本金),ACCB37-TFWA,美元,跨國投資指數型,2018/03/26,RR4,月配,2026/09/01,7.34,-0.52,0.03,2.65,16.29,24.72,3.9,0.11,0.31,2026/07/31,0.9542億,2,
安聯收益成長多重資產基金-B類型(月配息)-新臺幣(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金),ACDD75-TFWL,台幣,多重資產型,2018/04/23,RR3,月配,2026/09/01,8.19,-2.96,4.97,10.98,23.84,53.79,8.35,0.33,0.75,2026/07/31,265.676億,2.5,
安聯特別收益多重資產基金- B類型(月配息)-美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金),ACDD116-TFWM,美元,多重資產型,2020/07/21,RR3,月配,2026/09/01,7.45,-1.81,-3.51,-1.07,12.69,9.59,4.02,-0.16,0.26,2026/07/31,1.2509億,1.5,
安聯美國收益基金-AM穩定月收類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金),TLZG8-TFWN,美元,債券型,2017/03/01,RR3,月配,2026/09/01,8.0118,-0.59,-1.33,1.56,15.08,23.91,2.42,0.04,0.72,2026/07/31,348.00百萬,3,
安聯全球永續發展基金-A配息類股(美元)(基金之配息來源可能為本金),TLZ57-TFWO,美元,股票型,2003/01/02,RR3,年配,2026/09/01,54.4632,1.77,2.74,6.33,30.58,503.85,10.05,0.16,0.77,2026/07/31,"1,284.00百萬",1.5,
凱基富利人生全權委託管理帳戶(美元)(現金撥回)(全權委託帳戶之資產撥回機制來源可能為本金)(撥回率或撥回金額非固定),TFWR-TFWR,美元,類全委帳戶,2022/09/07,RR3,月配,2026/9/1,10.83,-4.83,-0.82,2.56,9.5,8.3,14.56,-,-,-,-,-,-
瀚亞新收益全權委託管理帳戶-N1級別(美元)(全權委託帳戶之資產撥回機制來源可能為本金)(撥回率或撥回金額非固定),TFWV-TFWV,美元,類全委帳戶,2023/07/24,RR3,月配,2026/9/1,11.41,-2.65,0.8,6.64,16.07,14.1,15.69,-,-,-,-,-,-
元大台灣高股息基金(本基金之配息來源可能為收益平準金且並無保證收益及配息),0056.TW~TFX3,台幣,股票型,2007/12/13,,季配,2026/09/02,55.1,7.25,45.34,75.16,114.78,564.01,32.25,0.54,1.01,2026/09/02,"778,381.00百萬",N/A,N/A
元大美國政府1至3年期債券ETF基金(本基金之配息來源可能為收益平準金),00719B.TW~TFX4,台幣,債券型,2018/01/19,,季配,2026/09/02,31.02,1.45,1.25,6.14,12.26,28.28,4.29,0.32,-0.18,2026/09/01,"9,525.00百萬",N/A,N/A
凱基台灣優選高股息30ETF基金(基金之配息來源可能為收益平準金且無保證收益及配息),00915.TW~TFX5,台幣,股票型,2022/08/01,,季配,2026/09/02,32.36,8.89,36.91,52.91,102.78,185.38,22.98,0.56,0.96,2026/09/02,"16,556.00百萬",N/A,N/A
凱基全球菁英55 ETF基金,00926.TW~TFX6,台幣,股票型,2023/05/26,,年配,2026/09/02,26.22,4.21,12.73,26.09,83.13,100.42,12.55,0.53,0.76,2026/09/01,"2,718.00百萬",N/A,N/A
