標的名稱,代碼,幣別,類型,成立日期,風險收益等級,配息頻率,淨值日期,淨值,三個月(%),六個月(%),一年(%),三年(%),成立以來(%),年化標準差,年化Sharpe,年化Beta,規模日期,基金規模,嘉實基金評等,備註
柏瑞環球重點股票基金 A,AIZ34-AIG43,美元,,2003/12/09,RR3,,2026/09/03,63.6189,0.64,3.26,8.49,52.53,,10.8,0.2,0.93,63.6189,"2,299百萬",,正常狀態
晉達環球策略管理基金C股(月配息)(基金之配息來源可能為本金)*,GSF70-IV021,美元,,2013/12/20,RR3,,2026/09/03,25.9,-0.11,3.14,8.45,29.47,,8.44,0.27,0.75,25.9,"1,000百萬",,正常狀態
晉達環球策略管理基金(基金之配息來源可能為本金)*,GSF16-IV010,美元,,2000/06/30,RR3,,2026/09/03,78.4,-0.12,3.14,8.43,29.45,,8.45,0.27,0.75,78.4,"1,000百萬",,正常狀態
路博邁美國房地產基金-T 澳幣(月配息)(基金之配息來源可能為本金),NBT46-NB003,澳幣,,2015/10/13,RR4,,2026/09/04,8.6,-1.06,1.1,8.37,16.77,,12.22,0.18,1.01,8.6,229百萬,,正常狀態
安聯收益成長基金AM股(穩定月配息)-紐幣避險(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),TLZ80-DS068,紐幣,,2013/12/02,RR3,,2026/09/04,7.0888,-2.11,4.75,8.37,31.62,,8.54,0.24,0.68,7.0888,"57,025百萬",,正常狀態
路博邁美國房地產基金T(月配息)-美元(基金之配息來源可能為本金),NBT26-NB015,美元,,2013/06/26,RR4,,2026/09/04,10.03,-1.35,0.93,8.3,20.63,,12.26,0.18,1,10.03,229百萬,,正常狀態
法巴社會包容成長基金 C-美元,FLFN9-PV046,美元,,2021/12/03,RR4,,2026/09/03,135.59,-0.14,8.19,8.3,38.84,,10.1,0.21,0.83,135.59,376百萬,,正常狀態
匯豐環球投資基金-環球股票氣候解決方案AD股(本基金配息來源可能為本金)*,HSZ23-HSB07,美元,,2007/11/09,RR4,,2026/09/03,14.309,-9.46,3.17,8.28,22.89,,15.33,0.15,-0.07,14.309,167百萬,,正常狀態
東方匯理基金環球責任股票 A2(穩定月配息)-美元(本基金之配息來源可能為本金)*,PIZV9-PIN35,美元,,2021/10/18,RR3,,2026/09/04,53.51,0.53,2.83,8.17,53.75,,6.76,0.29,0.49,53.51,"2,693百萬",,正常狀態
摩根JPM新興市場本地貨幣債券基金(月配息)(本基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,JFZ91-JF046,美元,,2009/11/20,RR3,,2026/09/03,6.29,2.47,2.58,8.17,23.45,,5.73,0.34,0.6,6.29,"1,363百萬",,正常狀態
摩根JPM新興市場本地貨幣債券基金(月配權)(本基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,JFZ91-JF060,美元,,2009/11/20,RR3,,2026/09/03,6.29,2.47,2.58,8.17,23.45,,5.73,0.34,0.6,6.29,"1,363百萬",,正常狀態
晉達環球特許品牌基金C股(月配息)-南非幣避險(基金之配息來源可能為本金)*,GSF73-IV017,南非幣,,2013/12/20,RR3,,2026/09/03,383.97,5.98,5.08,8.16,37.4,,9.71,0.21,0.47,383.97,"8,500百萬",,正常狀態
法巴水資源基金RH(月配息)-美元(基金之配息來源可能為本金),FLFH3-ABN47,美元,,2017/04/21,RR4,,2026/09/03,161.3,1.86,-1.37,8.16,24.09,,11.97,0.18,0.05,161.3,"2,924百萬",,正常狀態
高盛基金III - 高盛新興市場債券基金X股美元(月配息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,ANZA2-ING25,美元,,2012/01/06,RR3,,2026/09/03,37.78,-0.46,0.63,8.15,31.37,,4.3,0.48,1.17,37.78,"5,045百萬",,正常狀態
高盛基金III - 高盛新興市場債券基金X股美元(月配權)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,ANZA2-ING27,美元,,2012/01/06,RR3,,2026/09/03,37.78,-0.46,0.63,8.15,31.37,,4.3,0.48,1.17,37.78,"5,045百萬",,正常狀態
高盛基金III - 高盛新興市場債券基金X股美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結),ANZA0-ING82,美元,,2012/01/31,RR3,,2026/09/03,420.79,-0.48,0.63,8.13,31.35,,4.31,0.47,1.17,420.79,"5,045百萬",,正常狀態
東方匯理基金歐洲小型股票 A 美元避險,PIZE1-PIN17,美元,,2014/01/17,RR4,,2026/09/04,98.43,3.55,4.02,8.13,30.6,,8.5,0.24,0.82,98.43,300百萬,,正常狀態
摩根JPM新興市場本地貨幣債券基金(本投資標的於2023/7/1後不提供新契約連結),JFH47-JF038,美元,,2008/01/24,RR3,,2026/09/03,20.25,2.32,2.48,8.12,23.33,,5.73,0.34,0.64,20.25,"1,363百萬",,正常狀態
富蘭克林坦伯頓全球投資系列-全球債券基金(Dis股)-月配息(本基金之配息來源可能為本金)*,FLZ29-FL025,美元,,1991/02/28,RR2,,2026/09/04,10.97,3.5,2.83,8.08,13.91,,5.78,0.34,0.76,10.97,"2,444百萬",,正常狀態
富蘭克林坦伯頓全球投資系列-全球債券基金(acc股)(本基金之配息來源可能為本金)*,FLZ68-FL022,美元,,2006/04/28,RR2,,2026/09/04,29.06,3.53,2.83,8.07,13.96,,5.76,0.34,0.76,29.06,"2,444百萬",,正常狀態
安聯收益成長基金AM股(穩定月配息)-歐元避險(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),TLZ73-DS046,歐元,,2013/05/02,RR3,,2026/09/04,8.0626,-2.13,4.69,8.06,28.22,,8.52,0.23,0.68,8.0626,"57,025百萬",,正常狀態
東方匯理基金新興市場債券 A 澳幣避險 (穩定月配息)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,PIZD6-PIN23,澳幣,,2014/09/30,RR3,,2026/09/04,16.3,-0.74,0.95,8.05,32.53,,4.8,0.4,1.18,16.3,"4,395百萬",,正常狀態
富達基金 - 亞洲非投資等級債券基金 - A - 月配息(本投資標的於2023/7/1後不提供新契約連結),FTK08-FD045,美元,,2007/04/02,RR4,,2026/09/04,4.907,2.22,3.2,8,36.22,,4.13,0.46,1.14,4.907,"1,563百萬",,正常狀態
高盛基金III - 高盛新興市場債券基金X股對沖級別澳幣(月配息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,ANZC6-ING22,澳幣,,2012/08/22,RR3,,2026/09/03,78.46,-0.27,0.81,7.93,28.06,,4.23,0.47,1.14,78.46,"5,045百萬",,正常狀態
高盛基金III - 高盛新興市場債券基金X股對沖級別澳幣(月配權)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,ANZC6-ING28,澳幣,,2012/08/22,RR3,,2026/09/03,78.46,-0.27,0.81,7.93,28.06,,4.23,0.47,1.14,78.46,"5,045百萬",,正常狀態
施羅德環球基金系列-新興市場債券基金A1股-累積(美元)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結),PYZ49-SD001,美元,,2001/08/31,RR3,,2026/09/03,29.6069,1.28,1.53,7.87,20.49,,4.99,0.38,0.89,29.6069,"1,252百萬",,正常狀態
施羅德環球基金系列-新興市場債券基金A1股-月配息(美元)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,PYZ57-SD021,美元,,2003/01/03,RR3,,2026/09/03,7.2498,1.28,1.53,7.87,20.47,,4.99,0.38,0.89,7.2498,"1,252百萬",,正常狀態
晉達環球策略管理基金C股(月配息)-澳幣避險(基金之配息來源可能為本金)*,GSF68-IV020,澳幣,,2013/12/20,RR3,,2026/09/03,22.26,-0.1,3.05,7.86,24.41,,8.4,0.26,0.75,22.26,"1,000百萬",,正常狀態
安聯歐洲成長精選基金-AT累積類股(美元避險),TLZ88-DS059,美元,,2015/03/13,RR4,,2026/09/04,19.1439,-0.04,3.59,7.78,9.47,,11.69,0.17,0.99,19.1439,245百萬,,正常狀態
東方匯理基金新興市場債券 A 美元 (穩定月配息)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,PIZN8-PIN20,美元,,2017/06/06,RR3,,2026/09/04,19.47,-0.93,0.58,7.75,33.96,,4.68,0.39,1.21,19.47,"4,395百萬",,正常狀態
摩根JPM新興市場本地貨幣債券基金(澳幣對沖)-(月配息)(本基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,JFZB5-JF071,澳幣,,2013/07/17,RR3,,2026/09/03,4.07,2.48,2.45,7.72,19.71,,5.95,0.31,0.71,4.07,"1,363百萬",,正常狀態
晉達新興市場當地貨幣債券基金(月配息)(基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,GSF27-IV015,美元,,2007/11/30,RR3,,2026/09/03,7.25,1.28,-0.62,7.68,22.92,,6.05,0.33,0.98,7.25,454百萬,,正常狀態
新加坡大華全球金融基金 (美元),UOB14-UOB03,美元,,1996/07/12,RR4,,2026/09/03,3.1288,9.49,9.14,7.65,63.98,,12.88,0.16,1.01,3.1288,14百萬,,已下架但可原定期(不)定額
富達基金 - 新興市場債券基金 - A - 月配息(本基金主要係投資於非投資等級之高風險債券)(本投資標的於2023/7/1後不提供新契約連結),FTK10-FD040,美元,,2006/01/23,RR3,,2026/09/04,8.899,-0.32,0.75,7.64,31.37,,5.27,0.34,1.33,8.899,521百萬,,正常狀態
施羅德環球基金系列-新興市場債券基金A1股-月配息(澳幣對沖)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,PYZH8-SD028,澳幣,,2010/04/16,RR3,,2026/09/03,58.8231,1.38,1.64,7.61,17.51,,4.93,0.37,0.86,58.8231,"1,252百萬",,正常狀態
聯博 - 全球不動產證券基金A股(基金之配息來源可能為本金),ALZ17-AB025,美元,,1997/02/28,RR4,,2026/09/04,30.68,1.05,-2.14,7.57,26.67,,11.73,0.17,1.06,30.68,39百萬,,正常狀態
富蘭克林坦伯頓全球投資系列-全球債券基金-澳幣避險(Dis股)-月配息(本基金之配息來源可能為本金)*,FLZE7-FL036,澳幣,,2010/09/30,RR2,,2026/09/04,5.88,3.54,2.67,7.56,10.59,,5.84,0.31,0.81,5.88,"2,444百萬",,正常狀態
聯博 - 新興市場債券基金AA股(穩定月配息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,ALB70-AB051,美元,,2014/01/09,RR3,,2026/09/04,9.12,0.33,1.56,7.55,35.49,,4.52,0.39,1.25,9.12,394百萬,,正常狀態
聯博 - 新興市場債券基金AT股(月配息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結),ALZR5-AB021,美元,,2006/03/23,RR3,,2026/09/04,11.74,0.19,1.51,7.49,35.28,,4.47,0.39,1.22,11.74,394百萬,,正常狀態
聯博 - 新興市場債券基金AT股(月配權)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結),ALZR5-AB043,美元,,2006/03/23,RR3,,2026/09/04,11.74,0.19,1.51,7.49,35.28,,4.47,0.39,1.22,11.74,394百萬,,正常狀態
法巴歐洲可換股債券基金 C (歐元)(本基金有相當比重投資於非投資等級之高風險債券),PAZ38-PV010,歐元,,1998/05/07,RR3,,2026/09/03,182.45,-2.18,2.28,7.49,31.74,,6.31,0.28,0.69,182.45,133百萬,,正常狀態
Pimco新興市場債券基金E股(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結),PIM29-DS036,美元,,2005/10/28,RR3,,2026/09/04,10.16,0.35,1.16,7.47,35.69,,3.97,0.44,1.21,10.16,"6,600百萬",,正常狀態
PIMCO新興市場債券基金-M級類別(月配息強化)-美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,PIM52-DS100,美元,,2013/12/23,RR3,,2026/09/04,7.18,0.22,1.26,7.44,35.66,,3.95,0.44,1.14,7.18,"6,600百萬",,正常狀態
聯博 - 新興市場債券基金AT股(月配息)-澳幣避險(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結),ALZV4-AB026,澳幣,,2010/06/30,RR3,,2026/09/04,10.04,0.41,1.85,7.4,32.02,,4.35,0.4,1.16,10.04,394百萬,,正常狀態
聯博 - 新興市場債券基金AT股(月配權)-澳幣避險(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結),ALZV4-AB044,澳幣,,2010/06/30,RR3,,2026/09/04,10.04,0.41,1.85,7.4,32.02,,4.35,0.4,1.16,10.04,394百萬,,正常狀態
聯博 - 新興市場債券基金AA股(穩定月配息)-澳幣避險(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,ALB71-AB054,澳幣,,2014/01/14,RR3,,2026/09/04,8.33,0.33,1.79,7.4,32.11,,4.36,0.4,1.18,8.33,394百萬,,正常狀態
安本-新興市場債券基金A股(月配息)-美元(本基金主要係投資於非投資等級之高風險債券)(本投資標的於2023/7/1後不提供新契約連結)*,ANZ51-ABG04,美元,,2001/08/15,RR3,,2026/09/04,14.0772,0.39,1.53,7.35,32.53,,5.21,0.33,1.34,14.0772,305百萬,,正常狀態
安聯全球永續發展基金 Amg 穩定月收總收益類股(月配息)-美元(基金之配息來源可能為本金)*,TLZN0-DS119,美元,,2019/08/01,RR3,,2026/09/04,12.0098,2.94,6.03,7.28,29.74,,10.17,0.18,0.84,12.0098,"1,284百萬",,正常狀態
安聯全球永續發展基金-A類型(美元)(基金之配息來源可能為本金),TLZ57-DS075,美元,,2003/01/02,RR3,,2026/09/04,54.5632,2.92,6.04,7.28,30.15,,10.29,0.18,0.84,54.5632,"1,284百萬",,正常狀態
瀚亞投資-亞洲非投資等級債券基金Adm(月配息)-美元(本基金配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,IOFB8-PCA50,美元,,2011/10/03,RR4,,2026/09/04,4.225,1.25,1.54,7.05,37.48,,4.01,0.41,1.43,4.225,201百萬,,正常狀態
法巴新興市場當地貨幣債券基金 C (美元)(本基金有相當比重投資於非投資等級之高風險債券)(本投資標的於2023/7/1後不提供新契約連結),FLF69-PV042,美元,,2006/05/12,RR3,,2026/09/03,145.9,1.79,2.41,7.01,23.82,,6.83,0.24,0.99,145.9,250百萬,,正常狀態
貝萊德環球非投資等級債券基金A8股南非幣避險(穩定月配息)(基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,SHZR9-ML057,南非幣,,2014/02/19,RR3,,2026/09/04,77.54,1.48,3.2,6.99,35.93,,2.65,0.61,1.11,77.54,"1,968百萬",,正常狀態
東方匯理基金新興市場當地貨幣債券 A 美元 (穩定月配息)(本基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,PIZO2-PIN21,美元,,2017/06/06,RR3,,2026/09/04,16.58,1.23,0.79,6.93,22.42,,5.31,0.31,0.94,16.58,"1,180百萬",,正常狀態
聯博-房貸收益基金AA股(穩定月配)(月配息)-南非幣避險(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)*,ALBC3-AB105,南非幣,,2014/03/13,RR3,,2026/09/04,61.79,1.58,3.07,6.88,32.71,,0.55,2.85,0.13,61.79,"1,786百萬",,正常狀態
瀚亞投資-亞洲非投資等級債券基金Admc1(穩定月配息)-美元(本基金配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,IOFB9-PCA51,美元,,2011/10/03,RR4,,2026/09/04,3.96,1.03,1.33,6.82,37.18,,4.07,0.39,1.41,3.96,201百萬,,正常狀態
PIMCO新興市場債券基金M股(月配息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結),PIM42-DS040,美元,,2010/11/30,RR3,,2026/09/04,9.04,0.16,0.59,6.82,34.86,,4.06,0.39,1.17,9.04,"6,600百萬",,正常狀態
摩根JPM新興市場債券基金(歐元對沖)-A股(分派)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,JFZ83-JF030,歐元,,1997/03/14,RR3,,2026/09/03,6.16,0,0.98,6.81,25.89,,4.92,0.32,1.26,6.16,"1,702百萬",,正常狀態
聯博 - 美國成長基金AD(月配息)-南非幣避險(基金之配息來源可能為本金)*,ALBD7-AB111,南非幣,,2014/02/27,RR4,,2026/09/04,369.89,-0.47,7.38,6.81,65.35,,14.69,0.12,1.15,369.89,"8,924百萬",,正常狀態
MFS全盛新興市場債券基金A1股(本基金有相當比重投資於非投資等級之高風險債券)(本投資標的於2023/7/1後不提供新契約連結),MFZ61-MFS02,美元,,2001/01/31,RR3,,2026/09/03,47.84,0.19,1.16,6.79,29.26,,3.79,0.41,1.03,47.84,"3,400百萬",,正常狀態
百達-智慧城市-HR(年配息)-南非幣(基金之配息來源可能為本金),PIC29-PIT04,南非幣,,2013/12/05,RR3,,2026/09/03,2923.49,-1.71,2.79,6.76,27.42,,12.17,0.14,0.88,2923.49,"9,351百萬",,正常狀態
東方匯理基金歐洲小型股票 A 美元,PIZA0-PIN09,美元,,2008/11/24,RR4,,2026/09/04,257.7,2.91,2.82,6.75,35.2,,11.97,0.14,1.14,257.7,300百萬,,正常狀態
MFS全盛新興市場債券A2(月配息)-美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結),MFZE0-MFS06,美元,,2002/10/01,RR3,,2026/09/03,15.06,0.16,1.14,6.74,29.33,,3.77,0.41,1.02,15.06,"3,400百萬",,正常狀態
安聯動力亞洲非投資等級債券基金-AM股(穩定月配息)-美元(基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結),TLZF0-DS079,美元,,2017/12/18,RR4,,2026/09/04,4.6222,1.64,2.63,6.74,37.24,,4.23,0.37,1.25,4.6222,697百萬,,正常狀態
安聯收益成長基金-AMgi月收總收益類股(月配息)-日圓避險(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)*,TLZO3-DS122,日圓,,2024/04/02,RR3,,2026/09/04,1808.08,-2.41,4.03,6.65,N/A,,8.49,0.19,0.68,1808.08,"57,025百萬",,正常狀態
安聯收益成長基金-AMgi月收總收益類股(月配權)-日圓避險(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)*,TLZO3-DS123,日圓,,2024/04/02,RR3,,2026/09/04,1808.08,-2.41,4.03,6.65,N/A,,8.49,0.19,0.68,1808.08,"57,025百萬",,正常狀態
法巴新興市場精選債券基金 C (美元)(本基金主要係投資於非投資等級之高風險債券，基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結),FLF54-ABN22,美元,,1998/05/27,RR3,,2026/09/03,245.35,0.98,1.78,6.65,29.02,,6.44,0.24,1.27,245.35,290百萬,,正常狀態
富達基金 - 美國股票基金 - A,FTZ06-FD002,美元,,1997/06/30,RR4,,2026/09/04,108.2,1.6,9.35,6.5,32.92,,13.55,0.13,1.03,108.2,733百萬,,正常狀態
瀚亞投資- 美國非投資等級債券基金 Azdm南非幣避險(月配息)(本基金配息來源可能為本金且主要投資於符合美國Rule 144A規定之私募性質債券)(本投資標的於2023/7/1後不提供新契約連結)*,IOF42-PCA22,南非幣,,2013/04/02,RR3,,2026/09/04,6.866,0.99,3.05,6.48,33.76,,1.64,0.89,0.59,6.866,364百萬,,已下架但可原定期(不)定額
法巴新興市場當地貨幣債券基金/月配 (美元)(本基金有相當比重投資於非投資等級之高風險債券，基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結),FLF75-ABN45,美元,,2010/11/26,RR3,,2026/09/03,24.56,1.1,1.75,6.32,23.02,,6.79,0.22,0.99,24.56,250百萬,,正常狀態
瀚亞投資- 美國非投資等級債券基金Azdmc1南非幣避險(穩定月配息)(本基金配息來源可能為本金且主要投資於符合美國Rule 144A規定之私募性質債券)(本投資標的於2023/7/1後不提供新契約連結)*,IOF65-PCA26,南非幣,,2013/12/09,RR3,,2026/09/04,5.588,0.83,2.9,6.32,33.57,,1.68,0.85,0.59,5.588,364百萬,,已下架但可原定期(不)定額
貝萊德環球前瞻股票基金A2股,SHZ10-ML033,美元,,1996/02/29,RR3,,2026/09/04,111.23,2.44,5.11,6.23,29.52,,11.21,0.14,0.97,111.23,569百萬,,正常狀態
法巴水資源基金 C (美元),FLFH2-PV041,美元,,2015/07/03,RR4,,2026/09/03,273.88,2.14,-1.39,6.2,26.59,,12.59,0.13,0.002,273.88,"2,924百萬",,正常狀態
高盛基金III - 高盛環球非投資等級債券基金X股對沖級別南非幣(月配息)(本基金之配息來源可能為本金且本基金主要投資於符合美國Rule 144A規定之私募性質債券)(本投資標的於2023/7/1後不提供新契約連結)*,ANZN2-ING90,南非幣,,2019/12/05,RR3,,2026/09/03,1519.14,1.24,2.4,6.17,31.92,,1.94,0.71,0.77,1519.14,"1,468百萬",,正常狀態
晉達環球特許品牌基金C股(月配息)(基金之配息來源可能為本金)*,GSF74-IV016,美元,,2013/12/20,RR3,,2026/09/03,41.61,5.34,4.17,6.14,29.5,,9.74,0.15,0.47,41.61,"8,500百萬",,正常狀態
高盛基金III - 高盛新興市場債券基金X股對沖級別歐元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結),ANZA1-ING81,歐元,,2003/07/28,RR3,,2026/09/03,4975.63,-0.86,-0.24,6.13,23.96,,4.27,0.35,1.17,4975.63,"5,045百萬",,正常狀態
晉達英國Alpha基金,GSF19-IV006,英鎊,,2004/12/23,RR4,,2026/09/03,112.64,10.14,6.56,6.02,29.09,,10.79,0.13,0.12,112.64,82百萬,,正常狀態
聯博 - 全球非投資等級債券基金AA股(穩定月配息)-南非幣避險(基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,ALBB7-AB059,南非幣,,2014/03/13,RR3,,2026/09/04,46.6,1.15,2.65,5.93,34.28,,2.48,0.53,0.99,46.6,"11,566百萬",,正常狀態
聯博 - 全球非投資等級債券基金AA股 穩定月配(月配權)-南非幣避險(基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,ALBB7-AB077,南非幣,,2014/03/13,RR3,,2026/09/04,46.6,1.15,2.65,5.93,34.28,,2.48,0.53,0.99,46.6,"11,566百萬",,正常狀態
晉達環球特許品牌基金C股(月配息)-澳幣避險(基金之配息來源可能為本金)*,GSF72-IV018,澳幣,,2013/12/20,RR3,,2026/09/03,35.53,5.54,4.29,5.89,25.07,,9.72,0.14,0.46,35.53,"8,500百萬",,正常狀態
法巴新興市場債券基金 C (美元)(本基金主要係投資於非投資等級之高風險債券，基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結),PAZ33-PV005,美元,,1998/10/16,RR3,,2026/09/03,523.67,-0.46,0.55,5.8,30.99,,5.35,0.25,1.5,523.67,377百萬,,正常狀態
路博邁非投資等級債券基金-T 南非幣(月配息)(本基金配息來源可能為本金且主要投資於符合美國 Rule144A 規定之私募性質債券)(本投資標的於2023/7/1後不提供新契約連結),NBT64-NB002,南非幣,,2013/06/11,RR3,,2026/09/04,53.62,1.47,2.36,5.78,31.86,,2.01,0.64,0.88,53.62,"1,724百萬",,正常狀態
路博邁非投資等級債券基金-T 南非幣(月配權)(本基金配息來源可能為本金且主要投資於符合美國 Rule144A 規定之私募性質債券)(本投資標的於2023/7/1後不提供新契約連結),NBT64-NB007,南非幣,,2013/06/11,RR3,,2026/09/04,53.62,1.47,2.36,5.78,31.86,,2.01,0.64,0.88,53.62,"1,724百萬",,正常狀態
聯博 - 新興市場債券基金AT股(月配息)-紐幣避險(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結),ALB12-AB046,紐幣,,2012/09/28,RR3,,2026/09/04,8.96,-0.02,0.75,5.73,31.32,,4.43,0.29,1.23,8.96,394百萬,,正常狀態
安盛環球基金-歐洲房地產基金A-美元避險(本基金之配息來源可能為本金),AXA20-AX002,美元,,2014/03/17,RR4,,2026/09/03,172.39,1.59,-5.11,5.68,19.83,,13.47,0.11,0.93,172.39,350百萬,,正常狀態
法巴新興市場精選債券基金/月配 (美元)(本基金主要係投資於非投資等級之高風險債券，基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結),FLF56-ABN44,美元,,2013/05/21,RR3,,2026/09/03,10.19,0.09,0.9,5.67,27.89,,6.56,0.2,1.26,10.19,290百萬,,正常狀態
安本-歐元非投資等級債券基金A股-(美元基本貨幣避險)(月配息)(本投資標的於2023/7/1後不提供新契約連結)*,ANZD4-ABG11,美元,,2013/03/25,RR3,,2026/09/04,10.7547,1.05,2.31,5.6,25.38,,3.42,0.36,1.22,10.7547,322百萬,,正常狀態
東方匯理基金美國非投資等級債券 A 南非幣避險 (穩定月配息)(本基金主要投資於符合美國RULE 144A規定之私募性質債券且配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結),PIZD3-PIN16,南非幣,,2014/09/30,RR3,,2026/09/04,348.28,0.17,1.37,5.55,31.69,,2.39,0.51,0.82,348.28,232百萬,,已下架但可原定期(不)定額
安聯歐洲成長基金,TLZ51-DS012,歐元,,1997/01/13,RR4,,2026/09/03,154.74,-0.8,2.73,5.28,4.27,,12.68,0.11,0.84,154.74,"1,043百萬",,已下架但可原定期(不)定額
富達基金-美元非投資等級基金F1(穩定月配息)-美元(本基金主要投資於符合美國Rule 144A規定之私募性質債券且配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結)*,FTZL8-FD055,美元,,2013/06/18,RR3,,2026/09/04,7.73,1.06,2.01,5.24,23.44,,2.2,0.51,0.95,7.73,"2,497百萬",,正常狀態
富達基金 - 美元非投資等級債券基金 - A(本基金主要投資於符合美國Rule 144A規定之私募性質債券)(本投資標的於2023/7/1後不提供新契約連結),FTZA2-FD034,美元,,2001/09/05,RR3,,2026/09/04,11.29,1.03,1.98,5.22,23.41,,2.16,0.52,0.93,11.29,"2,497百萬",,正常狀態
富達基金-歐洲動能基金A股-美元避險,FTZN5-FD052,美元,,2014/01/10,RR4,,2026/09/04,26.45,1.5,8.76,5.21,9.52,,12.2,0.11,0.6,26.45,"1,188百萬",,正常狀態
富達基金 - 美元非投資等級債券基金 - A - 月配息(本基金主要投資於符合美國Rule 144A規定之私募性質債券)(本投資標的於2023/7/1後不提供新契約連結),FTZA3-FD039,美元,,2003/06/09,RR3,,2026/09/04,10.68,1.05,2.03,5.18,23.46,,2.16,0.52,0.93,10.68,"2,497百萬",,正常狀態
法巴新興市場債券基金/月配H (澳幣)(本基金主要係投資於非投資等級之高風險債券，基金之配息來源可能為本金)(本投資標的於2023/7/1後不提供新契約連結),FLFF2-PV040,澳幣,,2014/06/24,RR3,,2026/09/03,40.06,-0.89,0.08,5.12,26.91,,5.38,0.21,1.49,40.06,377百萬,,正常狀態
